"","term","gene"
"5501","COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 4","5395"
"5502","GALLOWAY-MOWAT SYNDROME 5","51002"
"5503","SOTOS SYNDROME 3","10297"
"5504","CILIARY DYSKINESIA, PRIMARY, 3","1767"
"5505","CARDIOMYOPATHY, DILATED, 1M","8048"
"5506","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 12","8048"
"5507","ARTHROGRYPOSIS, MENTAL RETARDATION, AND SEIZURES","23443"
"5508","SPONDYLOMETAEPIPHYSEAL DYSPLASIA, SHORT LIMB-HAND TYPE","4921"
"5509","METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblC TYPE","5052"
"5510","METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblC TYPE","25974"
"5511","VOHWINKEL SYNDROME","2706"
"5512","KERATITIS-ICHTHYOSIS-DEAFNESS SYNDROME, AUTOSOMAL DOMINANT","2706"
"5513","KERATODERMA, PALMOPLANTAR, WITH DEAFNESS","2706"
"5514","KNUCKLE PADS, LEUKONYCHIA, AND SENSORINEURAL DEAFNESS","2706"
"5515","DEAFNESS, X-LINKED 2","2706"
"5516","DEAFNESS, X-LINKED 2","10804"
"5517","DEAFNESS, X-LINKED 2","5456"
"5518","DEAFNESS, AUTOSOMAL DOMINANT 3A","2706"
"5519","ICHTHYOSIS, HYSTRIX-LIKE, WITH DEAFNESS","2706"
"5520","AMYOTROPHIC LATERAL SCLEROSIS 6 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA","2521"
"5521","TREMOR, HEREDITARY ESSENTIAL, 4","2521"
"5522","ACROMICRIC DYSPLASIA","2200"
"5523","ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT","2200"
"5524","MARFAN SYNDROME","2200"
"5525","STIFF SKIN SYNDROME","2200"
"5526","MASS SYNDROME","2200"
"5527","WEILL-MARCHESANI SYNDROME 2","2200"
"5528","GELEOPHYSIC DYSPLASIA 2","2200"
"5529","MARFAN LIPODYSTROPHY SYNDROME","2200"
"5530","ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY","353"
"5531","MICROCEPHALY 3, PRIMARY, AUTOSOMAL RECESSIVE","55755"
"5532","MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1","617"
"5533","BJORNSTAD SYNDROME","617"
"5534","GRACILE SYNDROME","617"
"5535","BLEEDING DISORDER, PLATELET-TYPE, 18","10235"
"5536","INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES ANDPTOSIS","7862"
"5537","MICROCEPHALY 14, PRIMARY, AUTOSOMAL RECESSIVE","163786"
"5538","INTELLECTUAL DEVELOPMENTAL DISORDER WITH GASTROINTESTINALDIFFICULTIES AND HIGH PAIN THRESHOLD","8493"
"5539","SHORT STATURE WITH MICROCEPHALY AND DISTINCTIVE FACIES","9419"
"5540","GLYCOGEN STORAGE DISEASE X","5224"
"5541","HYPOMAGNESEMIA 4, RENAL","1950"
"5542","PREKALLIKREIN DEFICIENCY","3818"
"5543","INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH ORWITHOUT FRONTOTEMPORAL DEMENTIA 1","7415"
"5544","AMYOTROPHIC LATERAL SCLEROSIS 14 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA","7415"
"5545","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Y","7415"
"5546","OPTIC ATROPHY WITH OR WITHOUT DEAFNESS, OPHTHALMOPLEGIA, MYOPATHY,ATAXIA, AND NEUROPATHY","4976"
"5547","OPTIC ATROPHY 1","4976"
"5548","BEHR SYNDROME","4976"
"5549","MITOCHONDRIAL DNA DEPLETION SYNDROME 14 (CARDIOENCEPHALOMYOPATHICTYPE)","4976"
"5550","BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY","285440"
"5551","MENTAL RETARDATION, AUTOSOMAL DOMINANT 32","7994"
"5552","MENTAL RETARDATION, X-LINKED, SYNDROMIC 13","4204"
"5553","LUBS X-LINKED MENTAL RETARDATION SYNDROME","4204"
"5554","AUTISM, SUSCEPTIBILITY TO, X-LINKED 3","4204"
"5555","ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS","4204"
"5556","RETT SYNDROME","4204"
"5557","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES","6301"
"5558","CONGENITAL DISORDER OF GLYCOSYLATION WITH DEFECTIVE FUCOSYLATION","2530"
"5559","MENTAL RETARDATION, X-LINKED 89","7592"
"5560","MYOPATHY WITH LACTIC ACIDOSIS, HEREDITARY","23479"
"5561","GLYCEROL KINASE 2","2712"
"5562","CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT SYNDROME WITH ORWITHOUT HEARING LOSS, ABNORMAL EARS, OR DEVELOPMENTAL DELAY","5087"
"5563","MENTAL RETARDATION, X-LINKED 91","158866"
"5564","PERIODIC FEVER, FAMILIAL, AUTOSOMAL DOMINANT","7132"
"5565","MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO, 5","7132"
"5566","ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS ANDDIABETES MELLITUS","5611"
"5567","MENTAL RETARDATION, AUTOSOMAL DOMINANT 49","9320"
"5568","ALCOHOL SENSITIVITY, ACUTEHANGOVER, SUSCEPTIBILITY TO, INCLUDED","217"
"5569","DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET","10846"
"5570","DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET","90632"
"5571","STRIATAL DEGENERATION, AUTOSOMAL DOMINANT 2","10846"
"5572","STRIATAL DEGENERATION, AUTOSOMAL DOMINANT 2","90632"
"5573","CILIARY DYSKINESIA, PRIMARY, 2","352909"
"5574","DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY","29958"
"5575","PEROXISOME BIOGENESIS DISORDER 8A (ZELLWEGER)","9409"
"5576","PEROXISOME BIOGENESIS DISORDER 8B","9409"
"5577","ALZHEIMER DISEASE 3","5663"
"5578","CARDIOMYOPATHY, DILATED, 1U","5663"
"5579","ACNE INVERSA, FAMILIAL, 3","5663"
"5580","RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE","50617"
"5581","WILSON DISEASE","540"
"5582","CLOUSTON SYNDROME","10804"
"5583","DEAFNESS, AUTOSOMAL DOMINANT 3B","10804"
"5584","DEAFNESS, AUTOSOMAL RECESSIVE 1B","10804"
"5585","IMMUNODEFICIENCY 42","6097"
"5586","SPERMATOGENIC FAILURE 5","6795"
"5587","EFAVIRENZ, POOR METABOLISM OFEFAVIRENZ CENTRAL NERVOUS SYSTEM TOXICITY, SUSCEPTIBILITY TO, INCLUDED","1555"
"5588","MENTAL RETARDATION, AUTOSOMAL DOMINANT 40","283489"
"5589","CRANIOFACIAL DYSMORPHISM, SKELETAL ANOMALIES, AND MENTAL RETARDATIONSYNDROME","54499"
"5590","DRUG METABOLISM, POOR, CYP2C19-RELATEDMEPHENYTOIN, POOR METABOLISM OF, INCLUDED","1557"
"5591","SACRAL AGENESIS WITH VERTEBRAL ANOMALIES","6862"
"5592","ATRIAL FIBRILLATION, FAMILIAL, 6","4878"
"5593","ATRIAL STANDSTILL 2","4878"
"5594","ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 1","5729"
"5595","HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATEREDUCTASE ACTIVITY","4524"
"5596","NEMALINE MYOPATHY 5","7138"
"5597","RETINITIS PIGMENTOSA 77","92840"
"5598","UNCOMBABLE HAIR SYNDROME 3","7062"
"5599","EPILEPSY, NOCTURNAL FRONTAL LOBE, 1","1137"
"5600","HUNTINGTON DISEASE","3064"
"5601","LOPES-MACIEL-RODAN SYNDROME","3064"
"5602","MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE","7319"
"5603","METAPHYSEAL DYSPLASIA, SPAHR TYPE","4322"
"5604","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MISSOURI TYPE","4322"
"5605","ICHTHYOSIS VULGARIS","2312"
"5606","DERMATITIS, ATOPIC, 2","2312"
"5607","MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP C","10243"
"5608","EPITHELIAL RECURRENT EROSION DYSTROPHY","1308"
"5609","COFFIN-SIRIS SYNDROME 2","8289"
"5610","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 8","643418"
"5611","RETINITIS PIGMENTOSA 18","9129"
"5612","MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY","51660"
"5613","METACARPAL 4-5 FUSION","8823"
"5614","LEUKEMIA, CHRONIC LYMPHOCYTIC, SUSCEPTIBILITY TO, 1","8823"
"5615","LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS6","6272"
"5616","LEUKODYSTROPHY, HYPOMYELINATING, 17","7965"
"5617","RETICULATE ACROPIGMENTATION OF KITAMURA","102"
"5618","ALZHEIMER DISEASE 18","102"
"5619","SPERMATOGENIC FAILURE 18","25981"
"5620","CILIARY DYSKINESIA, PRIMARY, 37","25981"
"5621","EPILEPSY, X-LINKED, WITH VARIABLE LEARNING DISABILITIES AND BEHAVIORDISORDERS","6853"
"5622","PROPERDIN DEFICIENCY, X-LINKED","5199"
"5623","CYLINDROMATOSIS, FAMILIAL","1540"
"5624","TRICHOEPITHELIOMA, MULTIPLE FAMILIAL, 1","1540"
"5625","BROOKE-SPIEGLER SYNDROME","1540"
"5626","SPASTIC PARAPLEGIA 5A, AUTOSOMAL RECESSIVE","9420"
"5627","BILE ACID SYNTHESIS DEFECT, CONGENITAL, 3","9420"
"5628","PANCREATIC LIPASE DEFICIENCY","5406"
"5629","IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 5","7374"
"5630","CEROID LIPOFUSCINOSIS, NEURONAL, 4A, AUTOSOMAL RECESSIVE","54982"
"5631","CEROID LIPOFUSCINOSIS, NEURONAL, 6","54982"
"5632","AORTIC VALVE DISEASE 1","4851"
"5633","ADAMS-OLIVER SYNDROME 5","4851"
"5634","VOHWINKEL SYNDROME, VARIANT FORM","4014"
"5635","APLASIA CUTIS CONGENITA, NONSYNDROMIC","9790"
"5636","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 21","80222"
"5637","46,XY SEX REVERSAL 6","4214"
"5638","CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1","7137"
"5639","CARDIOMYOPATHY, DILATED, 2A","7137"
"5640","CARDIOMYOPATHY, DILATED, 1FF","7137"
"5641","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 7","7137"
"5642","IMMUNODEFICIENCY 25","919"
"5643","BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 2","6337"
"5644","BLAU SYNDROME","64127"
"5645","YAO SYNDROME","64127"
"5646","NEPHROLITHIASIS, URIC ACID, SUSCEPTIBILITY TO","22891"
"5647","EPILEPSY, FAMILIAL TEMPORAL LOBE, 5","57094"
"5648","FEBRILE SEIZURES, FAMILIAL, 11","57094"
"5649","CILIARY DYSKINESIA, PRIMARY, 28","6674"
"5650","AURAL ATRESIA, CONGENITAL","10194"
"5651","ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN EDEMA AND/ORLEUKOENCEPHALOPATHY","128240"
"5652","BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1","672"
"5653","PANCREATIC CANCER, SUSCEPTIBILITY TO, 4","672"
"5654","FANCONI ANEMIA, COMPLEMENTATION GROUP S","672"
"5655","LEUKOENCEPHALOPATHY, CYSTIC, WITHOUT MEGALENCEPHALY","8635"
"5656","SPASTICITY, CHILDHOOD-ONSET, WITH HYPERGLYCINEMIA","51218"
"5657","ANEMIA, SIDEROBLASTIC, 3, PYRIDOXINE-REFRACTORY","51218"
"5658","HYPERCALCIURIA, ABSORPTIVE, 2","55811"
"5659","MUCOPOLYSACCHARIDOSIS, TYPE IVA","2588"
"5660","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 6","348938"
"5661","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 65","26999"
"5662","HYDROXYACYL GLUTATHIONE HYDROLASE DEFICIENCY","3029"
"5663","FANCONI ANEMIA, COMPLEMENTATION GROUP G","2189"
"5664","CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 1","7436"
"5665","FLECK RETINA, FAMILIAL BENIGN","5322"
"5666","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 5","54888"
"5667","LEOPARD SYNDROME 1","5781"
"5668","METACHONDROMATOSIS","5781"
"5669","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 7","91574"
"5670","SPASTIC PARAPLEGIA 55, AUTOSOMAL RECESSIVE","91574"
"5671","SPONDYLOMETAPHYSEAL DYSPLASIA, CORNER FRACTURE TYPE","2335"
"5672","GLOMERULOPATHY WITH FIBRONECTIN DEPOSITS 2","2335"
"5673","PLASMA FIBRONECTIN DEFICIENCY","2335"
"5674","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME","355"
"5675","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME","356"
"5676","HEART AND BRAIN MALFORMATION SYNDROME","56006"
"5677","PAROXYSMAL NONKINESIGENIC DYSKINESIA, 3, WITH OR WITHOUT GENERALIZEDEPILEPSY","3778"
"5678","CEREBELLAR ATROPHY, DEVELOPMENTAL DELAY, AND SEIZURES","3778"
"5679","LIPOID PROTEINOSIS OF URBACH AND WIETHE","1893"
"5680","FACTOR XI DEFICIENCY","2160"
"5681","MENTAL RETARDATION, AUTOSOMAL DOMINANT 44","7204"
"5682","VITAMIN D-DEPENDENT RICKETS, TYPE 2A","7421"
"5683","BONE MARROW FAILURE SYNDROME 1","6731"
"5684","ACTH DEFICIENCY, ISOLATED","9095"
"5685","LISSENCEPHALY 6 WITH MICROCEPHALY","10300"
"5686","PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY","4860"
"5687","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ip","440138"
"5688","ECTOPIA LENTIS 2, ISOLATED, AUTOSOMAL RECESSIVE","54507"
"5689","ECTOPIA LENTIS ET PUPILLAE","54507"
"5690","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9","11222"
"5691","AORTIC ANEURYSM, FAMILIAL THORACIC 6","59"
"5692","MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME","59"
"5693","MOYAMOYA DISEASE 5","59"
"5694","CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME c OXIDASEDEFICIENCY 3","493753"
"5695","DEAFNESS, X-LINKED 5","9131"
"5696","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6","9131"
"5697","COWCHOCK SYNDROME","9131"
"5698","THIAMINE-RESPONSIVE MEGALOBLASTIC ANEMIA SYNDROME","10560"
"5699","HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1","5979"
"5700","THYROID CARCINOMA, FAMILIAL MEDULLARY","5979"
"5701","THYROID CARCINOMA, FAMILIAL MEDULLARY","4914"
"5702","MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIB","5979"
"5703","MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIA","5979"
"5704","LETHAL CONGENITAL CONTRACTURE SYNDROME 1","2733"
"5705","LETHAL ARTHROGRYPOSIS WITH ANTERIOR HORN CELL DISEASE","2733"
"5706","MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME","10617"
"5707","THROMBOPHILIA DUE TO ACTIVATED PROTEIN C RESISTANCE","2153"
"5708","FACTOR V DEFICIENCY","2153"
"5709","PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 1","2153"
"5710","COPROPORPHYRIA, HEREDITARY","1371"
"5711","LEUKODYSTROPHY, HYPOMYELINATING, 2","57165"
"5712","SPASTIC PARAPLEGIA 44, AUTOSOMAL RECESSIVE","57165"
"5713","LYMPHEDEMA, HEREDITARY, IC","57165"
"5714","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 3","200205"
"5715","SPASTIC PARAPLEGIA 74, AUTOSOMAL RECESSIVE","200205"
"5716","INSENSITIVITY TO PAIN, CONGENITAL, WITH ANHIDROSIS","4914"
"5717","KAUFMAN OCULOCEREBROFACIAL SYNDROME","89910"
"5718","HEPATIC VENOOCCLUSIVE DISEASE WITH IMMUNODEFICIENCY","3431"
"5719","3-@METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, ENCEPHALOPATHY, ANDLEIGH-LIKE SYNDROME","84947"
"5720","OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3","760"
"5721","GLYCOGEN STORAGE DISEASE V","5837"
"5722","PETERS-PLUS SYNDROME","145173"
"5723","FANCONI ANEMIA, COMPLEMENTATION GROUP E","2178"
"5724","DIARRHEA 3, SECRETORY SODIUM, CONGENITAL, WITH OR WITHOUT OTHER CONGENITALANOMALIES","10653"
"5725","COLOBOMA, OCULAR, AUTOSOMAL RECESSIVE","6297"
"5726","BLUE CONE MONOCHROMACY","5956"
"5727","BLUE CONE MONOCHROMACY","2652"
"5728","COLORBLINDNESS, PARTIAL, PROTAN SERIES","5956"
"5729","BRACHYDACTYLY, TYPE E2","5744"
"5730","DEHYDRATED HEREDITARY STOMATOCYTOSIS 2","3783"
"5731","LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 1","10555"
"5732","CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 1","2571"
"5733","CORTISONE REDUCTASE DEFICIENCY 1","9563"
"5734","DEAFNESS, AUTOSOMAL RECESSIVE 105","8556"
"5735","COLORBLINDNESS, PARTIAL, DEUTAN SERIES","2652"
"5736","SHORT QT SYNDROME 1","3757"
"5737","SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 6","3684"
"5738","RETINAL DYSTROPHY WITH OR WITHOUT EXTRAOCULAR ANOMALIES","55213"
"5739","DIABETES INSIPIDUS, NEPHROGENIC, AUTOSOMAL","359"
"5740","STICKLER SYNDROME, TYPE I","1280"
"5741","EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MYOPIA AND CONDUCTIVE DEAFNESS","1280"
"5742","LEGG-CALVE-PERTHES DISEASE","1280"
"5743","PLATYSPONDYLIC LETHAL SKELETAL DYSPLASIA, TORRANCE TYPE","1280"
"5744","KNIEST DYSPLASIA","1280"
"5745","SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA","1280"
"5746","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE","1280"
"5747","ACHONDROGENESIS, TYPE II","1280"
"5748","SPONDYLOPERIPHERAL DYSPLASIA","1280"
"5749","OSTEOARTHRITIS WITH MILD CHONDRODYSPLASIA","1280"
"5750","AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 1","1280"
"5751","CZECH DYSPLASIA","1280"
"5752","STICKLER SYNDROME, TYPE I, NONSYNDROMIC OCULAR","1280"
"5753","SPONDYLOEPIPHYSEAL DYSPLASIA, STANESCU TYPE","1280"
"5754","PALMOPLANTAR KERATODERMA, BOTHNIAN TYPE","362"
"5755","GERODERMA OSTEODYSPLASTICUM","92344"
"5756","AGNATHIA-OTOCEPHALY COMPLEX","5396"
"5757","HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2","84720"
"5758","CONE-ROD SYNAPTIC DISORDER, CONGENITAL NONPROGRESSIVE","57010"
"5759","TRIMETHYLAMINURIA","2328"
"5760","ALPHA-THALASSEMIA MYELODYSPLASIA SYNDROME","546"
"5761","MENTAL RETARDATION, X-LINKED 52","546"
"5762","ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED","546"
"5763","MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1","546"
"5764","GLYCOGEN STORAGE DISEASE IXc","5261"
"5765","NEMALINE MYOPATHY 3","58"
"5766","MYOPATHY, SCAPULOHUMEROPERONEAL","58"
"5767","DEAFNESS, AUTOSOMAL DOMINANT 66","8763"
"5768","LYMPHOPROLIFERATIVE SYNDROME 2","939"
"5769","SPASTIC PARAPLEGIA 63, AUTOSOMAL RECESSIVE","271"
"5770","PONTOCEREBELLAR HYPOPLASIA, TYPE 9","271"
"5771","FLOATING-HARBOR SYNDROME","10847"
"5772","SPASTIC ATAXIA 1, AUTOSOMAL DOMINANT","6843"
"5773","PYCNODYSOSTOSIS","1513"
"5774","MECKEL SYNDROME, TYPE 8","79867"
"5775","JOUBERT SYNDROME 24","79867"
"5776","BLOOD GROUP--LUTHERAN INHIBITOR","10661"
"5777","FETAL HEMOGLOBIN QUANTITATIVE TRAIT LOCUS 6","10661"
"5778","ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE IV","10661"
"5779","TRICHOTHIODYSTROPHY 3, PHOTOSENSITIVE","404672"
"5780","PULMONARY HYPERTENSION, PRIMARY, 1","659"
"5781","PULMONARY VENOOCCLUSIVE DISEASE 1, AUTOSOMAL DOMINANT","659"
"5782","POROKERATOSIS 3, MULTIPLE TYPES","4598"
"5783","HYPER-IgD SYNDROME","4598"
"5784","MEVALONIC ACIDURIA","4598"
"5785","CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIA","23545"
"5786","WRINKLY SKIN SYNDROME","23545"
"5787","DRUG METABOLISM, ALTERED, CYP2C8-RELATED","1558"
"5788","RETINITIS PIGMENTOSA 14","7287"
"5789","LEBER CONGENITAL AMAUROSIS 15","7287"
"5790","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIq","22796"
"5791","NEPHRONOPHTHISIS 20","23005"
"5792","ACHROMATOPSIA 4","2780"
"5793","AURICULOCONDYLAR SYNDROME 1","2773"
"5794","METHYLMALONIC ACIDURIA, cblB TYPE","326625"
"5795","CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION","54112"
"5796","GLAUCOMA 1, OPEN ANGLE, A","4653"
"5797","BRITTLE CORNEA SYNDROME 2","11107"
"5798","PARKINSON DISEASE 6, AUTOSOMAL RECESSIVE EARLY-ONSET","65018"
"5799","MENTAL RETARDATION, AUTOSOMAL DOMINANT 46","56479"
"5800","DEAFNESS, AUTOSOMAL RECESSIVE 26, MODIFIER OF","51603"
"5801","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ir","1650"
"5802","MECKEL SYNDROME, TYPE 10","80776"
"5803","CAMURATI-ENGELMANN DISEASE","7040"
"5804","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 7","7991"
"5805","HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 1","55650"
"5806","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B2","81857"
"5807","BASEL-VANAGAITE-SMIRIN-YOSEF SYNDROME","81857"
"5808","KLIPPEL-FEIL SYNDROME 3, AUTOSOMAL DOMINANT","9573"
"5809","MICROPHTHALMIA, ISOLATED 7","9573"
"5810","MENTAL RETARDATION, X-LINKED 95","84061"
"5811","IMMUNODEFICIENCY, X-LINKED, WITH MAGNESIUM DEFECT, EPSTEIN-BARR VIRUSINFECTION, AND NEOPLASIA","84061"
"5812","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 38","64801"
"5813","MOWAT-WILSON SYNDROME","9839"
"5814","LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 2","1349"
"5815","GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 16","5279"
"5816","BARDET-BIEDL SYNDROME 10","79738"
"5817","RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 2","8443"
"5818","VISCERAL MYOPATHY","72"
"5819","COENZYME Q10 DEFICIENCY, PRIMARY, 8","10229"
"5820","LEUKOTRIENE C4 SYNTHASE DEFICIENCY","4056"
"5821","RUIJS-AALFS SYNDROME","83932"
"5822","CITRULLINEMIA, TYPE II, ADULT-ONSET","10165"
"5823","CITRULLINEMIA, TYPE II, NEONATAL-ONSET","10165"
"5824","SPINAL MUSCULAR ATROPHY, DISTAL, X-LINKED 3","538"
"5825","OCCIPITAL HORN SYNDROME","538"
"5826","MENKES DISEASE","538"
"5827","HEMOGLOBIN, HIGH ALTITUDE ADAPTATION","54583"
"5828","ERYTHROCYTOSIS, FAMILIAL, 3","54583"
"5829","PHOSPHOGLYCERATE KINASE 1 DEFICIENCY","5230"
"5830","GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17","5283"
"5831","SPERMATOGENIC FAILURE 19","80217"
"5832","TUMOR PREDISPOSITION SYNDROME","8314"
"5833","MOYAMOYA DISEASE 6 WITH ACHALASIA","2982"
"5834","ECTODERMAL DYSPLASIA 12, HYPOHIDROTIC/HAIR/TOOTH/NAIL TYPE","126695"
"5835","STRIATONIGRAL DEGENERATION, INFANTILE","23636"
"5836","SCHIZOPHRENIA 9","27185"
"5837","HYPOPHOSPHATEMIC RICKETS, AUTOSOMAL RECESSIVE, 1","1758"
"5838","TAY-SACHS DISEASE","3073"
"5839","DENTIN DYSPLASIA, TYPE II","1834"
"5840","DENTINOGENESIS IMPERFECTA 1","1834"
"5841","DENTINOGENESIS IMPERFECTA, SHIELDS TYPE III","1834"
"5842","DEAFNESS, AUTOSOMAL DOMINANT 39, WITH DENTINOGENESIS IMPERFECTA 1","1834"
"5843","MICROCEPHALY, SEIZURES, AND DEVELOPMENTAL DELAY","11284"
"5844","ATAXIA-OCULOMOTOR APRAXIA 4","11284"
"5845","SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 8","3662"
"5846","LICHTENSTEIN-KNORR SYNDROME","6548"
"5847","LEUKOENCEPHALOPATHY WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT ANDLACTATE ELEVATION","55157"
"5848","GLUTARIC ACIDEMIA I","2639"
"5849","ANTERIOR SEGMENT DYSGENESIS 4","5308"
"5850","AXENFELD-RIEGER SYNDROME, TYPE 1","5308"
"5851","RING DERMOID OF CORNEA","5308"
"5852","GLYCOGEN STORAGE DISEASE VII","5213"
"5853","MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 4","27089"
"5854","PREMATURE OVARIAN FAILURE 14","2661"
"5855","DIAMOND-BLACKFAN ANEMIA 17","6232"
"5856","BRACHYOLMIA TYPE 3","59341"
"5857","METATROPIC DYSPLASIA","59341"
"5858","PARASTREMMATIC DWARFISM","59341"
"5859","SCAPULOPERONEAL SPINAL MUSCULAR ATROPHY","59341"
"5860","SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE","59341"
"5861","SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE","59341"
"5862","NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VIII","59341"
"5863","HEREDITARY MOTOR AND SENSORY NEUROPATHY, TYPE IIC","59341"
"5864","DIGITAL ARTHROPATHY-BRACHYDACTYLY, FAMILIAL","59341"
"5865","SODIUM SERUM LEVEL QUANTITATIVE TRAIT LOCUS 1","59341"
"5866","AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 2","59341"
"5867","JOUBERT SYNDROME 15","95681"
"5868","LEBER CONGENITAL AMAUROSIS 2","6121"
"5869","RETINITIS PIGMENTOSA 20","6121"
"5870","SPASTIC PARAPLEGIA 28, AUTOSOMAL RECESSIVE","80821"
"5871","SPERMATOGENIC FAILURE 27","122481"
